,a1
728,0.005475475461633376
729,0.005475475461633376
730,0.006931802210481721
731,0.006931802210481721
732,0.00580266168825099
733,0.005211012618632801
734,0.005211012618632801
735,0.005211012618632801
736,0.004895714277612012
737,0.00639650254807268
738,0.005694096226128458
739,0.005694096226128458
740,0.005694096226128458
741,0.005694096226128458
742,0.005694096226128458
743,0.005694096226128458
744,0.005694096226128458
745,0.005694096226128458
746,0.005694096226128458
747,0.005694096226128458
748,0.004980584264729437
749,0.004980584264729437
750,0.004980584264729437
751,0.004980584264729437
752,0.004980584264729437
753,0.005056463857181701
754,0.005056463857181701
755,0.006932587536363268
756,0.006932587536363268
757,0.004922754930747575
758,0.004922754930747575
759,0.004922754930747575
760,0.004922754930747575
761,0.004922754930747575
762,0.004922754930747575
763,0.004922754930747575
764,0.004922754930747575
765,0.004922754930747575
766,0.004922754930747575
767,0.004922754930747575
768,0.004922754930747575
769,0.004922754930747575
770,0.005210086184237398
771,0.005210086184237398
772,0.005210086184237398
773,0.005421661044484342
774,0.0063570451601851685
775,0.0063570451601851685
776,0.005638898013560306
777,0.005073373915938839
778,0.005073373915938839
779,0.004722575802404604
780,0.006026580129200076
781,0.006026580129200076
782,0.006026580129200076
783,0.0053286255382680335
784,0.0053286255382680335
785,0.0053286255382680335
786,0.0053286255382680335
787,0.0053286255382680335
788,0.0053286255382680335
789,0.0053286255382680335
790,0.0053286255382680335
791,0.0053286255382680335
792,0.005087314389418803
793,0.005087314389418803
794,0.005087314389418803
795,0.004939135525236648
796,0.00694977883633533
797,0.005029042665842236
798,0.005029042665842236
799,0.005301080546446847
800,0.005301080546446847
801,0.005301080546446847
802,0.005301080546446847
803,0.005301080546446847
804,0.005301080546446847
805,0.005301080546446847
806,0.005301080546446847
807,0.005301080546446847
808,0.004981459050202954
809,0.004981459050202954
810,0.006449476605778181
811,0.006449476605778181
812,0.006449476605778181
813,0.006449476605778181
814,0.006449476605778181
815,0.006449476605778181
816,0.005574218903417292
817,0.005033813094436214
818,0.005033813094436214
819,0.005033813094436214
820,0.005033813094436214
821,0.006792401152370667
822,0.006792401152370667
823,0.006792401152370667
824,0.006111678116483472
825,0.005351562099117889
826,0.006888179669642765
827,0.006888179669642765
828,0.006888179669642765
829,0.006888179669642765
830,0.006888179669642765
831,0.006888179669642765
832,0.006888179669642765
833,0.006888179669642765
834,0.006888179669642765
835,0.006888179669642765
836,0.006888179669642765
837,0.006888179669642765
838,0.006888179669642765
839,0.006888179669642765
840,0.006888179669642765
841,0.006888179669642765
842,0.006924019795019089
843,0.006924019795019089
844,0.006924019795019089
845,0.006924019795019089
846,0.006924019795019089
847,0.006924019795019089
848,0.006924019795019089
849,0.006924019795019089
850,0.006924019795019089
851,0.006924019795019089
852,0.007290070431163777
853,0.007290070431163777
854,0.007290070431163777
855,0.007290070431163777
856,0.005714327445335654
857,0.005077307846142826
858,0.005514527694021094
859,0.005514527694021094
860,0.005514527694021094
861,0.005514527694021094
862,0.005514527694021094
863,0.005514527694021094
864,0.005566128217344816
865,0.006593187511042587
866,0.006593187511042587
867,0.006593187511042587
868,0.006593187511042587
869,0.006037909377726756
