,r1,a_PR,e
0,7.460100916851008,1.0545776134309197,0.00010875275170036968
1,7.460100916851008,1.0545776134309197,0.00010875275170036968
2,7.460100916851008,1.0545776134309197,0.00010875275170036968
3,7.265661402137481,1.025832627218236,0.00010941781758596858
4,7.265661402137481,1.025832627218236,0.00010941781758596858
5,7.603650884243786,1.074595428352421,0.00010633696669672365
6,7.603650884243786,1.074595428352421,0.00010633696669672365
7,7.606409780439189,1.0755012585975516,0.00012327545488611063
8,7.606409780439189,1.0755012585975516,0.00012327545488611063
9,7.606409780439189,1.0755012585975516,0.00012327545488611063
10,7.606409780439189,1.0755012585975516,0.00012327545488611063
11,7.606409780439189,1.0755012585975516,0.00012327545488611063
12,7.606409780439189,1.0755012585975516,0.00012327545488611063
13,7.606409780439189,1.0755012585975516,0.00012327545488611063
14,7.64300738263467,1.0806301093422737,0.00010017533515532104
15,7.266816873891922,1.0276099821208062,0.00011776579014876633
16,8.801687628849455,1.2420730200261476,0.00013021748678485926
17,8.801687628849455,1.2420730200261476,0.00013021748678485926
18,8.579088724738561,1.2138862096839618,0.00011928433326196756
19,8.85868946775405,1.251356569936473,0.00013113491843095144
20,8.44599836335936,1.1957069736542618,0.0001168380387585273
21,8.44599836335936,1.1957069736542618,0.0001168380387585273
22,8.44599836335936,1.1957069736542618,0.0001168380387585273
23,8.329433800749447,1.1778605117355319,0.00011442331340204654
24,8.329433800749447,1.1778605117355319,0.00011442331340204654
25,8.19477976671144,1.1586089185620727,0.00012213541762103053
26,8.19477976671144,1.1586089185620727,0.00012213541762103053
27,8.19477976671144,1.1586089185620727,0.00012213541762103053
28,8.19477976671144,1.1586089185620727,0.00012213541762103053
29,8.19477976671144,1.1586089185620727,0.00012213541762103053
30,8.400240184238518,1.1885080989801518,0.00010831797850965484
31,8.400240184238518,1.1885080989801518,0.00010831797850965484
32,8.400240184238518,1.1885080989801518,0.00010831797850965484
33,7.561455303386606,1.0690120953039883,0.0001240938310923156
34,7.625706475264359,1.0771421149233091,0.0001234931260935449
35,7.625706475264359,1.0771421149233091,0.0001234931260935449
36,7.625706475264359,1.0771421149233091,0.0001234931260935449
37,7.625706475264359,1.0771421149233091,0.0001234931260935449
38,7.625706475264359,1.0771421149233091,0.0001234931260935449
39,7.457853067984568,1.0519011686619173,0.00010469343414777198
40,7.587598563882408,1.0714526473200898,0.00010913927074997986
41,7.587598563882408,1.0714526473200898,0.00010913927074997986
42,7.587598563882408,1.0714526473200898,0.00010913927074997986
43,7.587598563882408,1.0714526473200898,0.00010913927074997986
44,7.587598563882408,1.0714526473200898,0.00010913927074997986
45,8.281054379537661,1.169316851995229,0.00013237789616018847
46,8.281054379537661,1.169316851995229,0.00013237789616018847
47,8.346839988380323,1.1794203419300449,0.00012667358883336596
48,8.346839988380323,1.1794203419300449,0.00012667358883336596
